# CUDA_PROFILE_LOG_VERSION 2.0
# CUDA_PROFILE_CSV 1
# TIMESTAMPFACTOR 126a47fd41378ab6
# CUDA_DEVICE 0 Quadro FX 5800
gpustarttimestamp,method,gputime,cputime,occupancy,gridSizeX,gridSizeY,blockSizeX,blockSizeY,blockSizeZ,dynSmemPerBlock,staSmemPerBlock,registerPerThread,streamID,localblocksize,memTransferSize,memtransferhostmemtype,branch,divergent_branch,instructions,warp_serialize,cta_launched,local_load,local_store,gld_32b,gld_64b,gld_128b,gst_32b,gst_64b,gst_128b,gld_request,gst_request
126a611be77adb80,_Z10mm_kernel16MatrixS_S_,18197.6,18321.3,1,60,20,16,16,1,0,64,9,0,-1,,0,206400,0,1446112,0,120,0,0,1228800,1228800,0,0,1920,0,409600,320
126a611be8929d80,memcpyDtoH,228.992,418.076,,,,,,,,,,0,0,1228800,0
126a611be89be2e0,memcpyHtoD,142.4,101.063,,,,,,,,,,0,0,819200,0
126a611be8a3f660,memcpyHtoD,435.744,591.634,,,,,,,,,,0,0,2457600,0
126a611be8ec3f60,_Z10mm_kernel16MatrixS_S_,18855.8,19946.9,1,60,20,16,16,1,0,64,9,0,-1,,0,206400,0,1446112,0,120,0,0,1228800,1228800,0,0,1920,0,409600,320
126a611bea1ddd80,memcpyDtoH,229.376,1353.14,,,,,,,,,,0,0,1228800,0
126a611bea25db00,memcpyHtoD,142.24,97.377,,,,,,,,,,0,0,819200,0
126a611bea2dca80,memcpyHtoD,435.584,585.491,,,,,,,,,,0,0,2457600,0
126a611bea683520,_Z10mm_kernel16MatrixS_S_,18561.9,18620.2,1,60,20,16,16,1,0,64,9,0,-1,,0,206400,0,1446112,0,120,0,0,1228800,1228800,0,0,1920,0,409600,320
126a611beb943f80,memcpyDtoH,229.408,1393.07,,,,,,,,,,0,0,1228800,0
126a611beb9d2ba0,memcpyHtoD,142.432,105.364,,,,,,,,,,0,0,819200,0
126a611beba56c80,memcpyHtoD,435.808,601.157,,,,,,,,,,0,0,2457600,0
126a611bebe132e0,_Z10mm_kernel16MatrixS_S_,18145,18262.3,1,60,20,16,16,1,0,64,9,0,-1,,0,206400,0,1446112,0,120,0,0,1228800,1228800,0,0,1920,0,409600,320
126a611becf86e40,memcpyDtoH,228.352,442.343,,,,,,,,,,0,0,1228800,0
126a611bed01e260,memcpyHtoD,142.112,100.142,,,,,,,,,,0,0,819200,0
126a611bed0a2680,memcpyHtoD,435.68,602.078,,,,,,,,,,0,0,2457600,0
126a611bed442760,_Z10mm_kernel16MatrixS_S_,17968.1,18084.5,1,60,20,16,16,1,0,64,9,0,-1,,0,206400,0,1446112,0,120,0,0,1228800,1228800,0,0,1920,0,409600,320
126a611bee690360,memcpyDtoH,229.248,1511.34,,,,,,,,,,0,0,1228800,0
126a611bee726540,memcpyHtoD,142.304,99.834,,,,,,,,,,0,0,819200,0
126a611bee7a86a0,memcpyHtoD,435.456,594.092,,,,,,,,,,0,0,2457600,0
126a611beeb5eba0,_Z10mm_kernel16MatrixS_S_,18633.9,18756.9,1,60,20,16,16,1,0,64,9,0,-1,,0,206400,0,1446112,0,120,0,0,1228800,1228800,0,0,1920,0,409600,320
126a611bf03c3ba0,memcpyDtoH,228.8,479.205,,,,,,,,,,0,0,1228800,0
126a611bf045c4c0,memcpyHtoD,142.72,93.691,,,,,,,,,,0,0,819200,0
126a611bf04fa4a0,memcpyHtoD,434.912,614.98,,,,,,,,,,0,0,2457600,0
126a611bf0891e00,_Z10mm_kernel16MatrixS_S_,17896.5,18018.1,1,60,20,16,16,1,0,64,9,0,-1,,0,206400,0,1446112,0,120,0,0,1228800,1228800,0,0,1920,0,409600,320
126a611bf1ac9200,memcpyDtoH,229.056,1488.61,,,,,,,,,,0,0,1228800,0
126a611bf1b738c0,memcpyHtoD,142.144,100.142,,,,,,,,,,0,0,819200,0
126a611bf1bfcac0,memcpyHtoD,450.816,622.967,,,,,,,,,,0,0,2457600,0
126a611bf1f98d80,_Z10mm_kernel16MatrixS_S_,17794.1,17911.8,1,60,20,16,16,1,0,64,9,0,-1,,0,206400,0,1446112,0,120,0,0,1228800,1228800,0,0,1920,0,409600,320
126a611bf324f360,memcpyDtoH,229.376,2105.12,,,,,,,,,,0,0,1228800,0
126a611bf32deac0,memcpyHtoD,142.24,95.227,,,,,,,,,,0,0,819200,0
126a611bf3363540,memcpyHtoD,433.184,609.144,,,,,,,,,,0,0,2457600,0
126a611bf36fab80,_Z10mm_kernel16MatrixS_S_,18178.6,18297.7,1,60,20,16,16,1,0,64,9,0,-1,,0,206400,0,1446112,0,120,0,0,1228800,1228800,0,0,1920,0,409600,320
126a611bf489a7a0,memcpyDtoH,228.544,428.213,,,,,,,,,,0,0,1228800,0
126a611bf492bf40,memcpyHtoD,142.56,95.534,,,,,,,,,,0,0,819200,0
126a611bf49a7ee0,memcpyHtoD,432.928,568.288,,,,,,,,,,0,0,2457600,0
